contestId,index,name,type,points,tags,rating,difficulty_bucket,num_tags,index_letter,is_versioned,name_length,has_special_tag,tag_binary_search,tag_bitmasks,tag_brute_force,tag_chinese_remainder_theorem,tag_combinatorics,tag_communication,tag_constructive_algorithms,tag_data_structures,tag_dfs_and_similar,tag_divide_and_conquer,tag_dp,tag_dsu,tag_expression_parsing,tag_fft,tag_flows,tag_games,tag_geometry,tag_graph_matchings,tag_graphs,tag_greedy,tag_hashing,tag_implementation,tag_interactive,tag_math,tag_matrices,tag_number_theory,tag_probabilities,tag_schedules,tag_shortest_paths,tag_sortings,tag_string_suffix_structures,tag_strings,tag_ternary_search,tag_trees,tag_two_pointers
2196,B,Another Problem about Beautiful Pairs,PROGRAMMING,750.0,"['brute force', 'math', 'two pointers']",1600,Medium,3,B,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2196,A,Game with a Fraction,PROGRAMMING,500.0,"['games', 'math']",1200,Medium,2,A,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,H,Codeforces Heuristic Contest 001,PROGRAMMING,1250.0,"['brute force', 'constructive algorithms', 'geometry', 'implementation']",2400,Expert,4,H,0,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,F,Parabola Independence,PROGRAMMING,1250.0,"['dp', 'graphs', 'greedy', 'math', 'sortings']",2000,Hard,5,F,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2195,E,Idiot First Search,PROGRAMMING,1250.0,"['dfs and similar', 'dp', 'trees']",1500,Medium,3,E,0,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2195,D,Absolute Cinema,PROGRAMMING,1250.0,['math'],1300,Medium,1,D,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,C,Dice Roll Sequence,PROGRAMMING,1250.0,"['dp', 'greedy']",1100,Easy,2,C,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,B,Heapify 1,PROGRAMMING,1250.0,"['implementation', 'sortings']",900,Easy,2,B,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2195,A,Sieve of Eratosthenes,PROGRAMMING,1250.0,"['math', 'number theory']",800,Easy,2,A,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2194,E,The Turtle Strikes Back,PROGRAMMING,2500.0,"['dp', 'graphs', 'greedy', 'implementation']",2000,Hard,4,E,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,D,Table Cut,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy', 'implementation']",1600,Medium,3,D,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,C,Secret message,PROGRAMMING,1750.0,"['bitmasks', 'brute force', 'dp', 'math', 'number theory']",1300,Medium,5,C,0,14,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2194,B,Offshores,PROGRAMMING,1000.0,"['greedy', 'implementation', 'math']",1000,Easy,3,B,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2194,A,Lawn Mower,PROGRAMMING,500.0,"['greedy', 'math']",800,Easy,2,A,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2193,H,Remove the Grail Tree,PROGRAMMING,1250.0,"['dfs and similar', 'dp', 'graphs', 'greedy', 'implementation', 'trees']",2400,Expert,6,H,0,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2193,F,Pizza Delivery,PROGRAMMING,1250.0,"['dp', 'greedy']",1600,Medium,2,F,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,E,Product Queries,PROGRAMMING,1250.0,"['dp', 'math', 'number theory', 'shortest paths']",1300,Medium,4,E,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2193,D,Monster Game,PROGRAMMING,1250.0,"['binary search', 'sortings', 'two pointers']",1100,Easy,3,D,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2193,C,Replace and Sum,PROGRAMMING,1250.0,"['data structures', 'greedy']",1000,Easy,2,C,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,B,Reverse a Permutation,PROGRAMMING,1250.0,['greedy'],800,Easy,1,B,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,A,DBMB and the Array,PROGRAMMING,1250.0,"['brute force', 'math']",800,Easy,2,A,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,F,Fish Fight,PROGRAMMING,3000.0,"['dp', 'math', 'probabilities']",2900,Expert,3,F,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2192,D,Cost of Tree,PROGRAMMING,1750.0,"['dp', 'greedy', 'trees']",1800,Medium,3,D,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2192,C,All-in-one Gun,PROGRAMMING,1250.0,"['binary search', 'greedy', 'math']",1300,Medium,3,C,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,B,Flipping Binary String,PROGRAMMING,1000.0,"['constructive algorithms', 'strings']",1000,Easy,2,B,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2192,A,String Rotation Game,PROGRAMMING,500.0,"['brute force', 'strings']",800,Easy,2,A,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2191,B,MEX Reordering,PROGRAMMING,1000.0,"['constructive algorithms', 'sortings']",1000,Easy,2,B,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2191,A,Array Coloring,PROGRAMMING,500.0,['constructive algorithms'],800,Easy,1,A,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,C,Comparable Permutations,PROGRAMMING,1750.0,"['greedy', 'implementation', 'interactive', 'sortings', 'two pointers']",2300,Hard,5,C,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2190,A,Sorting Game,PROGRAMMING,500.0,"['constructive algorithms', 'games', 'greedy']",1200,Medium,3,A,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,E,Majority Wins?,PROGRAMMING,2500.0,"['constructive algorithms', 'greedy', 'math', 'strings']",2600,Expert,4,E,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2189,B,The Curse of the Frog,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'math']",1200,Medium,3,B,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2189,A,Table with Numbers,PROGRAMMING,500.0,"['greedy', 'implementation']",800,Easy,2,A,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,B,Seats,PROGRAMMING,1000.0,['greedy'],1000,Easy,1,B,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,A,Divisible Permutation,PROGRAMMING,500.0,['constructive algorithms'],800,Easy,1,A,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,B,Shortest Statement Ever,PROGRAMMING,1250.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']",1800,Medium,4,B,0,23,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,A,Restricted Sorting,PROGRAMMING,750.0,"['greedy', 'sortings']",1300,Medium,2,A,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2185,E,The Robotic Rush,PROGRAMMING,1250.0,"['binary search', 'greedy', 'implementation', 'two pointers']",1500,Medium,4,E,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2185,D,OutOfMemoryError,PROGRAMMING,1250.0,"['data structures', 'implementation', 'math', 'two pointers']",1100,Easy,4,D,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2185,C,Shifted MEX,PROGRAMMING,1250.0,"['implementation', 'sortings']",900,Easy,2,C,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2185,B,Prefix Max,PROGRAMMING,1250.0,['greedy'],800,Easy,1,B,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,A,Perfect Root,PROGRAMMING,1250.0,"['constructive algorithms', 'math']",800,Easy,2,A,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2184,D,Unfair Game,PROGRAMMING,1250.0,"['combinatorics', 'dp', 'math']",1600,Medium,3,D,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2184,C,Huge Pile,PROGRAMMING,1250.0,"['binary search', 'dfs and similar', 'dp', 'graphs', 'math']",1100,Easy,5,C,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2184,B,Hourglass,PROGRAMMING,1250.0,['math'],1100,Easy,1,B,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2184,A,Social Experiment,PROGRAMMING,1250.0,['math'],800,Easy,1,A,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2183,E,LCM is Legendary Counting Master,PROGRAMMING,2250.0,"['dp', 'math', 'number theory']",2100,Hard,3,E,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2183,C,War Strategy,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'two pointers']",1500,Medium,4,C,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2183,B,Yet Another MEX Problem,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy']",1100,Easy,2,B,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,A,Binary Array Game,PROGRAMMING,500.0,['games'],800,Easy,1,A,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,E,New Year's Gifts,PROGRAMMING,1250.0,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']",1800,Medium,5,E,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2182,D,Christmas Tree Decoration,PROGRAMMING,1250.0,"['combinatorics', 'dp', 'greedy', 'math']",1600,Medium,4,D,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2182,C,Production of Snowmen,PROGRAMMING,1250.0,"['brute force', 'combinatorics', 'dp']",1200,Medium,3,C,0,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,B,New Year Cake,PROGRAMMING,1250.0,['brute force'],800,Easy,1,B,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,A,New Year String,PROGRAMMING,1250.0,"['constructive algorithms', 'greedy', 'implementation', 'strings']",800,Easy,4,A,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2181,H,Honey Cake,PROGRAMMING,1250.0,"['brute force', 'math', 'number theory']",1200,Medium,3,H,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2181,F,Fragmented Nim,PROGRAMMING,1250.0,['games'],1600,Medium,1,F,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,D,Doorway,PROGRAMMING,1250.0,"['binary search', 'data structures', 'sortings']",2000,Hard,3,D,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2181,B,Battle of Arrays,PROGRAMMING,1250.0,"['data structures', 'games', 'greedy']",1400,Medium,3,B,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,A,Alphabet City,PROGRAMMING,1250.0,"['binary search', 'math', 'strings']",1300,Medium,3,A,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2180,C,XOR-factorization,PROGRAMMING,1500.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'number theory']",1900,Hard,5,C,0,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2180,B,Ashmal,PROGRAMMING,750.0,"['greedy', 'strings']",800,Easy,2,B,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2180,A,Carnival Wheel,PROGRAMMING,500.0,"['brute force', 'number theory']",800,Easy,2,A,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2179,D,Blackslex and Penguin Civilization,PROGRAMMING,1250.0,"['bitmasks', 'constructive algorithms', 'greedy', 'math']",1300,Medium,4,D,0,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2179,C,Blackslex and Number Theory,PROGRAMMING,1250.0,"['implementation', 'math', 'number theory', 'sortings']",1100,Easy,4,C,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2179,B,Blackslex and Showering,PROGRAMMING,1250.0,"['dp', 'greedy', 'implementation']",800,Easy,3,B,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,A,Blackslex and Password,PROGRAMMING,1250.0,"['math', 'strings']",800,Easy,2,A,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2178,D,Xmas or Hysteria,PROGRAMMING,1750.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",1700,Medium,4,D,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2178,C,First or Second,PROGRAMMING,1250.0,"['dp', 'greedy', 'implementation']",1200,Medium,3,C,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,B,Impost or Sus,PROGRAMMING,750.0,"['dp', 'greedy', 'implementation', 'strings']",900,Easy,4,B,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2178,A,Yes or Yes,PROGRAMMING,500.0,"['greedy', 'strings']",800,Easy,2,A,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2176,D,Fibonacci Paths,PROGRAMMING,2000.0,"['data structures', 'dp', 'graphs', 'sortings']",1800,Medium,4,D,0,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2176,C,Odd Process,PROGRAMMING,1500.0,"['greedy', 'sortings']",1300,Medium,2,C,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2176,B,Optimal Shifts,PROGRAMMING,1000.0,"['bitmasks', 'greedy', 'strings']",1000,Easy,3,B,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2176,A,Operations with Inversions,PROGRAMMING,500.0,"['greedy', 'implementation', 'math']",800,Easy,3,A,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2175,B,XOR Array,PROGRAMMING,750.0,"['constructive algorithms', 'math']",1300,Medium,2,B,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2175,A,Little Fairy's Painting,PROGRAMMING,500.0,['implementation'],800,Easy,1,A,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,B,Wishing Cards,PROGRAMMING,1250.0,['dp'],1900,Hard,1,B,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,A,Needle in a Haystack,PROGRAMMING,500.0,"['greedy', 'strings', 'two pointers']",1200,Medium,3,A,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2173,D,Taiga's Carry Chains,PROGRAMMING,1750.0,"['bitmasks', 'brute force', 'dp', 'greedy', 'math']",1900,Hard,5,D,0,20,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2173,C,Kanade's Perfect Multiples,PROGRAMMING,1250.0,"['brute force', 'constructive algorithms', 'greedy', 'number theory']",1400,Medium,4,C,0,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2173,B,Niko's Tactical Cards,PROGRAMMING,1000.0,"['dp', 'greedy', 'math']",1100,Easy,3,B,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2173,A,Sleeping Through Classes,PROGRAMMING,500.0,"['greedy', 'implementation']",800,Easy,2,A,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,M,Maximum Distance To Port,PROGRAMMING,1250.0,"['graphs', 'shortest paths']",1300,Medium,2,M,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2172,F,Cluster Computing System,PROGRAMMING,1250.0,"['graphs', 'greedy', 'math']",1600,Medium,3,F,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2172,E,Number Maze,PROGRAMMING,1250.0,['implementation'],1200,Medium,1,E,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,B,Buses,PROGRAMMING,1250.0,"['greedy', 'sortings']",1800,Medium,2,B,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2172,A,ASCII Art Contest,PROGRAMMING,1250.0,['implementation'],800,Easy,1,A,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,B,Yuu Koito and Minimum Absolute Sum,PROGRAMMING,1250.0,['math'],900,Easy,1,B,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2171,A,Shizuku Hoshikawa and Farm Legs,PROGRAMMING,1250.0,"['brute force', 'math']",800,Easy,2,A,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2170,C,Quotient and Remainder,PROGRAMMING,1250.0,"['binary search', 'greedy', 'two pointers']",1300,Medium,3,C,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2170,B,Addition on a Segment,PROGRAMMING,1250.0,"['greedy', 'math']",1200,Medium,2,B,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2170,A,Maximum Neighborhood,PROGRAMMING,1250.0,"['bitmasks', 'brute force', 'greedy', 'implementation', 'math']",800,Easy,5,A,0,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2169,C,Range Operation,PROGRAMMING,1250.0,"['dp', 'greedy', 'math', 'two pointers']",1300,Medium,4,C,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2169,B,Drifting Away,PROGRAMMING,1250.0,"['greedy', 'implementation']",1100,Easy,2,B,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,A,Alice and Bob,PROGRAMMING,1250.0,"['greedy', 'implementation']",900,Easy,2,A,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,G,Mukhammadali and the Smooth Array,PROGRAMMING,1250.0,"['data structures', 'dp']",1600,Medium,2,G,0,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,D,Yet Another Array Problem,PROGRAMMING,1250.0,"['brute force', 'implementation', 'math', 'number theory']",1000,Easy,4,D,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2167,C,Isamatdin and His Magic Wand!,PROGRAMMING,1250.0,"['constructive algorithms', 'greedy', 'implementation', 'sortings']",800,Easy,4,C,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2167,B,Your Name,PROGRAMMING,1250.0,"['sortings', 'strings']",800,Easy,2,B,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2167,A,Square?,PROGRAMMING,1250.0,"['math', 'sortings']",800,Easy,2,A,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2166,B,Tab Closing,PROGRAMMING,750.0,['math'],900,Easy,1,B,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2166,A,Same Difference,PROGRAMMING,500.0,"['brute force', 'greedy', 'strings']",800,Easy,3,A,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
